GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
2022-11-27,22200292,Final,Clippers,Pacers,2022,Clippers,114,0.447,0.75,0.188,33,62,Pacers,100,0.383,0.826,0.214,23,39,1
2022-11-27,22200293,Final,Hawks,Heat,2022,Hawks,98,0.398,0.947,0.278,24,42,Heat,106,0.488,0.895,0.273,28,46,0
2022-11-27,22200294,Final,Celtics,Wizards,2022,Celtics,130,0.55,1.0,0.471,25,38,Wizards,121,0.537,0.788,0.25,23,29,1
2022-11-27,22200295,Final,Pistons,Cavaliers,2022,Pistons,94,0.456,0.538,0.286,14,36,Cavaliers,102,0.429,0.848,0.286,14,41,0
2022-11-27,22200296,Final,Knicks,Grizzlies,2022,Knicks,123,0.506,0.833,0.333,30,42,Grizzlies,127,0.484,0.742,0.375,32,50,0
2022-11-27,22200297,Final,Magic,76ers,2022,Magic,103,0.456,0.76,0.3,21,26,76ers,133,0.649,0.815,0.407,32,43,0
2022-11-27,22200298,Final,Bucks,Mavericks,2022,Bucks,124,0.558,0.733,0.459,28,40,Mavericks,115,0.513,0.64,0.415,23,32,1
2022-11-26,22200286,Final,Raptors,Mavericks,2022,Raptors,105,0.432,0.808,0.308,20,48,Mavericks,100,0.479,0.792,0.282,28,34,1
2022-11-26,22200287,Final,Rockets,Thunder,2022,Rockets,118,0.523,0.714,0.5,25,53,Thunder,105,0.392,0.826,0.227,19,41,1
2022-11-26,22200288,Final,Spurs,Lakers,2022,Spurs,138,0.505,0.7,0.486,33,47,Lakers,143,0.58,0.865,0.515,25,39,0
2022-11-26,22200289,Final,Suns,Jazz,2022,Suns,113,0.457,0.767,0.273,23,48,Jazz,112,0.506,0.76,0.406,20,40,1
2022-11-25,22200272,Final,Hornets,Timberwolves,2022,Hornets,110,0.449,0.688,0.32,24,55,Timberwolves,108,0.427,0.944,0.22,24,45,1
2022-11-25,22200273,Final,Magic,76ers,2022,Magic,99,0.425,0.815,0.257,20,35,76ers,107,0.476,0.833,0.389,25,47,0
2022-11-25,22200274,Final,Knicks,Trail Blazers,2022,Knicks,129,0.438,0.857,0.317,27,44,Trail Blazers,132,0.494,0.745,0.313,24,48,0
2022-11-25,22200275,Final,Celtics,Kings,2022,Celtics,122,0.494,0.889,0.432,27,38,Kings,104,0.414,0.885,0.25,20,45,1
2022-11-25,22200276,Final,Pacers,Nets,2022,Pacers,128,0.5,0.789,0.353,28,41,Nets,117,0.534,0.8,0.366,27,38,1
2022-11-25,22200277,Final,Heat,Wizards,2022,Heat,110,0.472,0.826,0.269,24,47,Wizards,107,0.43,0.8,0.282,27,45,1
2022-11-25,22200278,Final,Rockets,Hawks,2022,Rockets,128,0.471,0.829,0.343,25,59,Hawks,122,0.476,0.806,0.385,14,28,1
2022-11-25,22200279,Final,Grizzlies,Pelicans,2022,Grizzlies,132,0.516,0.741,0.474,26,46,Pelicans,111,0.43,0.871,0.323,26,41,1
2022-11-25,22200280,Final,Bucks,Cavaliers,2022,Bucks,117,0.506,0.72,0.469,27,43,Cavaliers,102,0.391,0.846,0.364,12,41,1
2022-11-25,22200281,Final,Thunder,Bulls,2022,Thunder,123,0.463,0.875,0.241,24,50,Bulls,119,0.436,0.826,0.364,25,47,1
2022-11-25,22200282,Final,Spurs,Lakers,2022,Spurs,94,0.38,0.75,0.182,21,50,Lakers,105,0.482,0.85,0.296,28,49,0
2022-11-25,22200283,Final,Suns,Pistons,2022,Suns,108,0.483,0.654,0.241,25,43,Pistons,102,0.424,0.938,0.346,21,49,1
2022-11-25,22200284,Final,Warriors,Jazz,2022,Warriors,129,0.515,0.833,0.444,33,49,Jazz,118,0.474,0.882,0.244,28,42,1
2022-11-25,22200285,Final,Clippers,Nuggets,2022,Clippers,104,0.544,0.559,0.5,22,33,Nuggets,114,0.494,0.696,0.333,27,37,0
2022-11-23,22200260,Final,Hornets,76ers,2022,Hornets,107,0.478,0.619,0.261,25,44,76ers,101,0.442,0.889,0.237,20,45,1
2022-11-23,22200261,Final,Cavaliers,Trail Blazers,2022,Cavaliers,114,0.554,0.87,0.444,22,39,Trail Blazers,96,0.449,1.0,0.419,28,32,1
2022-11-23,22200262,Final,Pacers,Timberwolves,2022,Pacers,101,0.385,0.688,0.364,25,30,Timberwolves,115,0.61,0.765,0.364,31,50,0
2022-11-23,22200263,Final,Hawks,Kings,2022,Hawks,115,0.446,0.957,0.367,23,47,Kings,106,0.461,0.714,0.29,27,48,1
2022-11-23,22200264,Final,Celtics,Mavericks,2022,Celtics,125,0.536,0.857,0.5,29,38,Mavericks,112,0.537,0.619,0.355,20,35,1
2022-11-23,22200265,Final,Heat,Wizards,2022,Heat,113,0.419,0.864,0.39,20,53,Wizards,105,0.472,0.579,0.263,27,43,1
2022-11-23,22200266,Final,Raptors,Nets,2022,Raptors,98,0.356,0.76,0.241,16,52,Nets,112,0.549,0.714,0.447,32,39,0
2022-11-23,22200267,Final,Bucks,Bulls,2022,Bucks,113,0.456,0.76,0.316,24,48,Bulls,118,0.494,0.778,0.429,30,35,0
2022-11-23,22200268,Final,Thunder,Nuggets,2022,Thunder,126,0.433,0.857,0.45,26,39,Nuggets,131,0.477,0.805,0.368,31,55,0
2022-11-23,22200269,Final,Spurs,Pelicans,2022,Spurs,110,0.482,0.643,0.294,31,37,Pelicans,129,0.573,0.7,0.424,33,42,0
2022-11-23,22200270,Final,Jazz,Pistons,2022,Jazz,116,0.494,0.842,0.439,31,38,Pistons,125,0.494,0.926,0.5,24,38,0
2022-11-23,22200271,Final,Warriors,Clippers,2022,Warriors,124,0.495,0.692,0.373,36,45,Clippers,107,0.453,0.667,0.379,22,43,1
2022-11-22,22200256,Final,76ers,Nets,2022,76ers,115,0.434,0.813,0.5,19,49,Nets,106,0.55,0.692,0.321,31,35,1
2022-11-22,22200257,Final,Grizzlies,Kings,2022,Grizzlies,109,0.451,0.633,0.267,26,49,Kings,113,0.433,0.741,0.333,27,45,0
2022-11-22,22200258,Final,Nuggets,Pistons,2022,Nuggets,108,0.5,0.654,0.263,28,42,Pistons,110,0.511,0.857,0.286,27,40,0
2022-11-22,22200259,Final,Suns,Lakers,2022,Suns,115,0.471,0.6,0.471,23,49,Lakers,105,0.424,0.829,0.182,19,45,1
2022-11-21,22200248,Final,Cavaliers,Hawks,2022,Cavaliers,114,0.6,0.87,0.526,24,37,Hawks,102,0.437,0.882,0.324,24,35,1
2022-11-21,22200249,Final,Pacers,Magic,2022,Pacers,123,0.5,0.889,0.283,32,48,Magic,102,0.424,0.76,0.314,20,38,1
2022-11-21,22200250,Final,Bulls,Celtics,2022,Bulls,121,0.517,0.75,0.483,26,51,Celtics,107,0.437,0.706,0.38,28,38,1
2022-11-21,22200251,Final,Bucks,Trail Blazers,2022,Bucks,119,0.547,0.64,0.321,31,42,Trail Blazers,111,0.473,0.789,0.276,19,40,1
2022-11-21,22200252,Final,Timberwolves,Heat,2022,Timberwolves,105,0.435,0.85,0.298,30,40,Heat,101,0.389,0.667,0.289,26,46,1
2022-11-21,22200253,Final,Pelicans,Warriors,2022,Pelicans,128,0.538,0.714,0.357,30,50,Warriors,83,0.378,0.895,0.233,17,34,1
2022-11-21,22200254,Final,Thunder,Knicks,2022,Thunder,119,0.489,0.781,0.333,25,38,Knicks,129,0.526,0.8,0.324,21,48,0
2022-11-21,22200255,Final,Clippers,Jazz,2022,Clippers,121,0.516,0.947,0.375,26,41,Jazz,114,0.449,0.917,0.316,22,45,1
2022-11-20,22200240,Final,Suns,Knicks,2022,Suns,116,0.426,0.722,0.436,35,60,Knicks,95,0.4,0.8,0.28,20,39,1
2022-11-20,22200241,Final,Wizards,Hornets,2022,Wizards,106,0.43,0.722,0.382,19,49,Hornets,102,0.39,0.696,0.25,19,51,1
2022-11-20,22200242,Final,Kings,Pistons,2022,Kings,137,0.553,0.886,0.343,29,41,Pistons,129,0.528,0.87,0.517,20,35,1
2022-11-20,22200243,Final,Nets,Grizzlies,2022,Nets,127,0.602,0.733,0.471,33,45,Grizzlies,115,0.434,0.548,0.324,28,44,1
2022-11-20,22200244,Final,Cavaliers,Heat,2022,Cavaliers,113,0.53,0.75,0.351,31,49,Heat,87,0.388,0.864,0.194,17,30,1
2022-11-20,22200245,Final,Rockets,Warriors,2022,Rockets,120,0.456,0.852,0.333,24,45,Warriors,127,0.535,0.733,0.511,38,40,0
2022-11-20,22200246,Final,Mavericks,Nuggets,2022,Mavericks,97,0.449,0.571,0.357,24,36,Nuggets,98,0.474,0.789,0.333,22,44,0
2022-11-20,22200247,Final,Lakers,Spurs,2022,Lakers,123,0.529,0.875,0.353,29,54,Spurs,92,0.39,0.3,0.206,26,44,1
2022-11-19,22200235,Final,Hawks,Raptors,2022,Hawks,124,0.5,0.781,0.28,23,50,Raptors,122,0.444,0.818,0.216,27,51,1
2022-11-19,22200237,Final,76ers,Timberwolves,2022,76ers,109,0.479,0.844,0.438,21,39,Timberwolves,112,0.471,0.833,0.333,28,43,0
2022-11-19,22200238,Final,Trail Blazers,Jazz,2022,Trail Blazers,113,0.47,0.815,0.31,27,43,Jazz,118,0.462,0.87,0.359,23,42,0
2022-11-19,22200239,Final,Clippers,Spurs,2022,Clippers,119,0.543,0.526,0.525,32,35,Spurs,97,0.414,0.857,0.269,22,43,1
2022-11-18,22200224,Final,Wizards,Heat,2022,Wizards,107,0.427,0.714,0.326,33,54,Heat,106,0.357,0.781,0.256,23,53,1
2022-11-18,22200225,Final,Cavaliers,Hornets,2022,Cavaliers,132,0.533,0.813,0.286,25,50,Hornets,122,0.4,0.833,0.318,24,53,1
2022-11-18,22200226,Final,76ers,Bucks,2022,76ers,110,0.513,0.654,0.464,28,41,Bucks,102,0.456,0.381,0.333,22,42,1
2022-11-18,22200227,Final,Bulls,Magic,2022,Bulls,107,0.461,0.8,0.238,27,46,Magic,108,0.494,0.909,0.429,25,41,0
2022-11-18,22200228,Final,Rockets,Pacers,2022,Rockets,91,0.337,0.844,0.214,15,49,Pacers,99,0.402,0.778,0.293,25,45,0
2022-11-18,22200229,Final,Grizzlies,Thunder,2022,Grizzlies,121,0.419,0.725,0.359,26,57,Thunder,110,0.469,0.818,0.324,34,43,1
2022-11-18,22200230,Final,Mavericks,Nuggets,2022,Mavericks,127,0.597,0.786,0.406,29,44,Nuggets,99,0.422,0.722,0.333,24,36,1
2022-11-18,22200231,Final,Pelicans,Celtics,2022,Pelicans,109,0.494,0.769,0.371,24,37,Celtics,117,0.482,0.882,0.435,28,46,0
2022-11-18,22200232,Final,Jazz,Suns,2022,Jazz,134,0.56,0.667,0.516,32,36,Suns,133,0.521,0.929,0.3,29,42,1
2022-11-18,22200233,Final,Warriors,Knicks,2022,Warriors,111,0.451,0.55,0.36,32,51,Knicks,101,0.345,0.941,0.265,16,45,1
2022-11-18,22200234,Final,Lakers,Pistons,2022,Lakers,128,0.551,0.875,0.35,29,44,Pistons,121,0.467,0.75,0.324,27,37,1
2022-11-17,22200221,Final,Trail Blazers,Nets,2022,Trail Blazers,107,0.387,0.815,0.361,22,39,Nets,109,0.506,0.783,0.379,32,47,0
2022-11-17,22200222,Final,Kings,Spurs,2022,Kings,130,0.578,0.917,0.4,28,37,Spurs,112,0.548,0.75,0.423,29,32,1
2022-11-17,22200223,Final,Clippers,Pistons,2022,Clippers,96,0.407,0.792,0.367,17,51,Pistons,91,0.375,0.792,0.194,15,43,1
2022-11-16,22200211,Final,Hornets,Pacers,2022,Hornets,113,0.457,0.833,0.364,29,44,Pacers,125,0.537,0.839,0.393,27,34,0
2022-11-16,22200212,Final,Magic,Timberwolves,2022,Magic,108,0.452,0.882,0.257,21,47,Timberwolves,126,0.523,0.786,0.333,28,40,0
2022-11-16,22200213,Final,Wizards,Thunder,2022,Wizards,120,0.512,0.882,0.5,32,41,Thunder,121,0.543,0.654,0.516,24,37,0
2022-11-16,22200214,Final,Hawks,Celtics,2022,Hawks,101,0.416,0.769,0.219,21,45,Celtics,126,0.545,0.9,0.457,29,49,0
2022-11-16,22200215,Final,Raptors,Heat,2022,Raptors,112,0.512,0.773,0.269,23,42,Heat,104,0.545,0.864,0.371,19,23,1
2022-11-16,22200216,Final,Bucks,Cavaliers,2022,Bucks,113,0.477,0.556,0.41,26,52,Cavaliers,98,0.429,0.824,0.429,22,34,1
2022-11-16,22200217,Final,Pelicans,Bulls,2022,Pelicans,124,0.506,0.875,0.515,30,46,Bulls,110,0.494,0.647,0.344,25,37,1
2022-11-16,22200218,Final,Mavericks,Rockets,2022,Mavericks,92,0.304,0.947,0.218,21,38,Rockets,101,0.467,0.875,0.455,21,56,0
2022-11-16,22200219,Final,Nuggets,Knicks,2022,Nuggets,103,0.439,0.85,0.368,18,42,Knicks,106,0.44,0.774,0.235,24,40,0
2022-11-16,22200220,Final,Suns,Warriors,2022,Suns,130,0.512,0.84,0.525,33,47,Warriors,119,0.457,1.0,0.429,30,40,1
2022-11-15,22200206,Final,Pelicans,Grizzlies,2022,Pelicans,113,0.473,0.75,0.474,31,43,Grizzlies,102,0.413,0.68,0.257,16,51,1
2022-11-15,22200207,Final,Mavericks,Clippers,2022,Mavericks,103,0.438,0.667,0.395,20,34,Clippers,101,0.531,0.808,0.429,23,40,1
2022-11-15,22200208,Final,Jazz,Knicks,2022,Jazz,111,0.434,0.833,0.326,29,49,Knicks,118,0.473,0.76,0.344,26,43,0
2022-11-15,22200209,Final,Trail Blazers,Spurs,2022,Trail Blazers,117,0.519,0.769,0.469,22,39,Spurs,110,0.518,0.765,0.31,34,38,1
2022-11-15,22200210,Final,Kings,Nets,2022,Kings,153,0.596,0.84,0.488,39,43,Nets,121,0.494,0.909,0.393,25,29,1
2022-11-14,22200199,Final,Pistons,Raptors,2022,Pistons,111,0.455,0.721,0.323,23,39,Raptors,115,0.488,0.964,0.296,27,42,0
2022-11-14,22200200,Final,Magic,Hornets,2022,Magic,105,0.409,0.826,0.389,23,48,Hornets,112,0.477,0.875,0.2,22,37,0
2022-11-14,22200201,Final,Celtics,Thunder,2022,Celtics,126,0.479,0.828,0.27,25,46,Thunder,122,0.48,0.81,0.367,21,51,1
2022-11-14,22200202,Final,Heat,Suns,2022,Heat,113,0.458,0.88,0.455,23,42,Suns,112,0.485,0.5,0.389,22,45,1
2022-11-14,22200203,Final,Rockets,Clippers,2022,Rockets,106,0.453,0.613,0.3,20,40,Clippers,122,0.506,0.788,0.368,25,44,0
2022-11-14,22200204,Final,Bucks,Hawks,2022,Bucks,106,0.415,0.78,0.207,21,46,Hawks,121,0.478,0.867,0.35,23,45,0
2022-11-14,22200205,Final,Warriors,Spurs,2022,Warriors,132,0.534,0.938,0.511,35,40,Spurs,95,0.36,0.684,0.25,18,53,1
2022-11-13,22200192,Final,Knicks,Thunder,2022,Knicks,135,0.495,0.879,0.323,25,35,Thunder,145,0.625,0.9,0.548,31,38,0
2022-11-13,22200193,Final,Cavaliers,Timberwolves,2022,Cavaliers,124,0.449,0.692,0.5,22,40,Timberwolves,129,0.561,0.735,0.5,30,47,0
2022-11-13,22200194,Final,Wizards,Grizzlies,2022,Wizards,102,0.419,0.524,0.475,26,47,Grizzlies,92,0.396,0.7,0.321,21,51,1
2022-11-13,22200195,Final,76ers,Jazz,2022,76ers,105,0.482,0.808,0.174,21,39,Jazz,98,0.394,0.565,0.297,23,50,1
2022-11-13,22200196,Final,Bulls,Nuggets,2022,Bulls,103,0.494,0.81,0.273,24,36,Nuggets,126,0.6,0.81,0.481,33,36,0
2022-11-13,22200197,Final,Kings,Warriors,2022,Kings,122,0.516,0.632,0.432,31,45,Warriors,115,0.467,0.938,0.34,27,43,1
2022-11-13,22200198,Final,Lakers,Nets,2022,Lakers,116,0.484,0.85,0.407,25,45,Nets,103,0.45,0.774,0.259,22,41,1
2022-11-12,22200184,Final,Clippers,Nets,2022,Clippers,95,0.4,0.8,0.355,22,46,Nets,110,0.482,0.667,0.457,27,41,0
2022-11-12,22200185,Final,Wizards,Jazz,2022,Wizards,121,0.5,0.85,0.444,27,46,Jazz,112,0.468,0.909,0.35,33,42,1
2022-11-12,22200186,Final,Pistons,Celtics,2022,Pistons,108,0.416,0.857,0.421,23,50,Celtics,117,0.429,0.875,0.375,27,42,0
2022-11-12,22200187,Final,Pacers,Raptors,2022,Pacers,118,0.5,0.739,0.442,33,51,Raptors,104,0.394,0.793,0.2,14,43,1
2022-11-12,22200188,Final,76ers,Hawks,2022,76ers,121,0.55,0.806,0.333,24,31,Hawks,109,0.449,0.852,0.25,20,43,1
2022-11-12,22200189,Final,Heat,Hornets,2022,Heat,132,0.527,0.857,0.39,32,46,Hornets,115,0.511,0.875,0.29,25,37,1
2022-11-12,22200190,Final,Mavericks,Trail Blazers,2022,Mavericks,117,0.506,0.808,0.326,26,40,Trail Blazers,112,0.45,0.771,0.419,20,44,1
2022-11-12,22200191,Final,Pelicans,Rockets,2022,Pelicans,119,0.488,0.871,0.276,28,36,Rockets,106,0.506,0.778,0.333,24,43,1
2022-11-11,22200176,Final,Celtics,Nuggets,2022,Celtics,131,0.556,0.75,0.432,30,46,Nuggets,112,0.457,0.8,0.414,26,38,1
2022-11-11,22200177,Final,Magic,Suns,2022,Magic,114,0.524,0.867,0.455,23,50,Suns,97,0.4,0.889,0.31,22,38,1
2022-11-11,22200178,Final,Knicks,Pistons,2022,Knicks,121,0.447,0.931,0.25,23,47,Pistons,112,0.463,0.756,0.226,22,43,1
2022-11-11,22200179,Final,Thunder,Raptors,2022,Thunder,132,0.559,0.765,0.417,31,44,Raptors,113,0.432,0.722,0.367,20,39,1
2022-11-11,22200180,Final,Spurs,Bucks,2022,Spurs,111,0.506,0.867,0.387,22,50,Bucks,93,0.327,0.739,0.279,22,48,1
2022-11-11,22200181,Final,Grizzlies,Timberwolves,2022,Grizzlies,114,0.5,0.704,0.212,25,46,Timberwolves,103,0.468,0.864,0.333,29,33,1
2022-11-11,22200182,Final,Warriors,Cavaliers,2022,Warriors,106,0.488,0.786,0.417,29,44,Cavaliers,101,0.402,0.731,0.267,25,46,1
2022-11-11,22200183,Final,Lakers,Kings,2022,Lakers,114,0.477,0.769,0.4,22,41,Kings,120,0.517,0.857,0.333,27,40,0
2022-11-10,22200172,Final,Wizards,Mavericks,2022,Wizards,113,0.488,0.95,0.4,25,52,Mavericks,105,0.43,0.619,0.383,19,41,1
2022-11-10,22200173,Final,Hawks,76ers,2022,Hawks,104,0.443,0.87,0.231,19,54,76ers,95,0.386,0.833,0.2,15,45,1
2022-11-10,22200174,Final,Heat,Hornets,2022,Heat,117,0.433,0.806,0.278,21,38,Hornets,112,0.489,0.6,0.359,23,50,1
2022-11-10,22200175,Final,Pelicans,Trail Blazers,2022,Pelicans,95,0.418,0.792,0.357,19,45,Trail Blazers,106,0.435,0.769,0.353,25,46,0
2022-11-09,22200161,Final,Magic,Mavericks,2022,Magic,94,0.493,0.667,0.381,20,49,Mavericks,87,0.376,0.632,0.262,17,29,1
2022-11-09,22200159,Final,Hornets,Trail Blazers,2022,Hornets,95,0.374,0.708,0.25,21,42,Trail Blazers,105,0.533,0.56,0.324,28,45,0
2022-11-09,22200160,Final,Pacers,Nuggets,2022,Pacers,119,0.469,0.789,0.333,28,44,Nuggets,122,0.489,0.923,0.429,27,47,0
2022-11-09,22200162,Final,Hawks,Jazz,2022,Hawks,119,0.468,0.818,0.286,24,54,Jazz,125,0.468,0.833,0.436,27,47,0
2022-11-09,22200163,Final,Celtics,Pistons,2022,Celtics,128,0.534,0.762,0.391,31,43,Pistons,112,0.416,0.775,0.212,15,48,1
2022-11-09,22200164,Final,Nets,Knicks,2022,Nets,112,0.483,0.7,0.412,30,55,Knicks,85,0.322,0.654,0.279,21,46,1
2022-11-09,22200165,Final,Raptors,Rockets,2022,Raptors,116,0.412,0.85,0.341,19,50,Rockets,109,0.44,0.839,0.257,29,49,1
2022-11-09,22200166,Final,Bulls,Pelicans,2022,Bulls,111,0.506,0.889,0.259,23,35,Pelicans,115,0.5,0.778,0.158,20,50,0
2022-11-09,22200167,Final,Timberwolves,Suns,2022,Timberwolves,117,0.526,0.813,0.333,26,38,Suns,129,0.485,0.95,0.457,31,36,0
2022-11-09,22200168,Final,Thunder,Bucks,2022,Thunder,132,0.45,0.737,0.4,24,55,Bucks,136,0.472,0.864,0.472,27,55,0
2022-11-09,22200169,Final,Spurs,Grizzlies,2022,Spurs,122,0.48,0.696,0.324,30,39,Grizzlies,124,0.51,0.769,0.438,24,53,0
2022-11-09,22200170,Final,Clippers,Lakers,2022,Clippers,114,0.506,0.769,0.364,24,41,Lakers,101,0.455,0.647,0.313,26,43,1
2022-11-09,22200171,Final,Kings,Cavaliers,2022,Kings,127,0.526,0.857,0.436,30,24,Cavaliers,120,0.535,0.85,0.423,24,42,1
2022-11-07,22200144,Final,Hornets,Wizards,2022,Hornets,100,0.416,0.688,0.156,27,45,Wizards,108,0.525,0.633,0.263,21,47,0
2022-11-07,22200145,Final,Magic,Rockets,2022,Magic,127,0.549,0.806,0.48,27,37,Rockets,134,0.529,0.72,0.5,31,40,0
2022-11-07,22200146,Final,Pistons,Thunder,2022,Pistons,112,0.419,0.758,0.273,20,58,Thunder,103,0.402,0.647,0.303,23,46,1
2022-11-07,22200147,Final,Pacers,Pelicans,2022,Pacers,129,0.5,0.913,0.458,33,45,Pelicans,122,0.495,0.706,0.412,32,43,1
2022-11-07,22200148,Final,76ers,Suns,2022,76ers,100,0.388,0.839,0.375,22,48,Suns,88,0.438,0.818,0.316,19,37,1
2022-11-07,22200149,Final,Hawks,Bucks,2022,Hawks,117,0.465,0.824,0.379,23,48,Bucks,98,0.414,0.813,0.325,21,41,1
2022-11-07,22200150,Final,Heat,Trail Blazers,2022,Heat,107,0.476,0.867,0.359,28,32,Trail Blazers,110,0.528,0.857,0.432,27,37,0
2022-11-07,22200151,Final,Bulls,Raptors,2022,Bulls,111,0.525,0.818,0.321,30,49,Raptors,97,0.424,0.727,0.321,24,31,1
2022-11-07,22200152,Final,Grizzlies,Celtics,2022,Grizzlies,106,0.451,0.643,0.341,27,45,Celtics,109,0.463,0.75,0.324,26,45,0
2022-11-07,22200153,Final,Timberwolves,Knicks,2022,Timberwolves,107,0.469,0.833,0.268,28,39,Knicks,120,0.438,0.92,0.396,26,43,0
2022-11-07,22200154,Final,Spurs,Nuggets,2022,Spurs,109,0.524,0.611,0.364,31,38,Nuggets,115,0.534,0.65,0.333,33,40,0
2022-11-07,22200155,Final,Mavericks,Nets,2022,Mavericks,96,0.444,0.833,0.429,18,41,Nets,94,0.438,0.737,0.345,22,34,1
2022-11-07,22200156,Final,Warriors,Kings,2022,Warriors,116,0.5,0.667,0.368,28,48,Kings,113,0.407,0.862,0.35,24,43,1
2022-11-07,22200157,Final,Jazz,Lakers,2022,Jazz,139,0.558,0.773,0.421,30,41,Lakers,116,0.488,0.9,0.375,15,33,1
2022-11-07,22200158,Final,Clippers,Cavaliers,2022,Clippers,119,0.506,0.786,0.447,19,31,Cavaliers,117,0.518,0.714,0.485,29,48,1
2022-11-06,22200140,Final,Lakers,Cavaliers,2022,Lakers,100,0.46,0.571,0.296,24,43,Cavaliers,114,0.44,0.889,0.25,19,48,0
2022-11-06,22200141,Final,Raptors,Bulls,2022,Raptors,113,0.427,0.75,0.27,28,52,Bulls,104,0.455,0.846,0.361,27,46,1
2022-11-06,22200142,Final,Grizzlies,Wizards,2022,Grizzlies,103,0.429,0.8,0.31,20,50,Wizards,97,0.427,0.7,0.195,25,49,1
2022-11-06,22200143,Final,Clippers,Jazz,2022,Clippers,102,0.494,0.615,0.242,22,32,Jazz,110,0.467,0.962,0.375,18,42,0
2022-11-05,22200132,Final,Magic,Kings,2022,Magic,123,0.543,0.95,0.174,27,48,Kings,126,0.505,0.654,0.375,24,36,0
2022-11-05,22200133,Final,Hornets,Nets,2022,Hornets,94,0.372,0.696,0.333,22,50,Nets,98,0.393,0.909,0.333,23,41,0
2022-11-05,22200134,Final,Hawks,Pelicans,2022,Hawks,124,0.456,0.84,0.25,28,50,Pelicans,121,0.435,0.714,0.304,23,59,1
2022-11-05,22200135,Final,Knicks,Celtics,2022,Knicks,118,0.511,0.938,0.407,22,44,Celtics,133,0.534,1.0,0.529,30,34,0
2022-11-05,22200136,Final,Bucks,Thunder,2022,Bucks,108,0.422,0.882,0.362,23,55,Thunder,94,0.429,0.625,0.343,22,38,1
2022-11-05,22200137,Final,Timberwolves,Rockets,2022,Timberwolves,129,0.613,0.8,0.455,38,36,Rockets,117,0.476,0.677,0.421,27,33,1
2022-11-05,22200138,Final,Nuggets,Spurs,2022,Nuggets,126,0.609,0.5,0.517,37,47,Spurs,101,0.488,0.579,0.4,28,28,1
2022-11-05,22200139,Final,Suns,Trail Blazers,2022,Suns,102,0.427,0.75,0.367,22,44,Trail Blazers,82,0.38,0.625,0.467,22,40,1
2022-11-04,22200120,Final,Pistons,Cavaliers,2022,Pistons,88,0.373,0.867,0.351,16,34,Cavaliers,112,0.543,0.813,0.423,30,47,0
2022-11-04,22200121,Final,Pacers,Heat,2022,Pacers,101,0.463,0.652,0.308,28,42,Heat,99,0.383,1.0,0.282,17,42,1
2022-11-04,22200122,Final,76ers,Knicks,2022,76ers,104,0.378,0.81,0.277,27,44,Knicks,106,0.463,0.852,0.273,24,50,0
2022-11-04,22200123,Final,Wizards,Nets,2022,Wizards,86,0.361,0.818,0.235,18,39,Nets,128,0.556,1.0,0.5,32,48,0
2022-11-04,22200124,Final,Celtics,Bulls,2022,Celtics,123,0.494,0.821,0.29,24,39,Bulls,119,0.518,0.88,0.393,21,37,1
2022-11-04,22200125,Final,Grizzlies,Hornets,2022,Grizzlies,130,0.51,0.778,0.444,34,60,Hornets,99,0.384,0.806,0.296,22,41,1
2022-11-04,22200126,Final,Spurs,Clippers,2022,Spurs,106,0.477,0.556,0.387,23,35,Clippers,113,0.525,0.737,0.455,26,44,0
2022-11-04,22200127,Final,Mavericks,Raptors,2022,Mavericks,111,0.506,0.84,0.353,23,31,Raptors,110,0.443,0.84,0.324,20,44,1
2022-11-04,22200128,Final,Pelicans,Warriors,2022,Pelicans,114,0.506,0.69,0.414,24,37,Warriors,105,0.493,0.92,0.375,23,29,1
2022-11-04,22200129,Final,Timberwolves,Bucks,2022,Timberwolves,102,0.424,0.765,0.268,22,47,Bucks,115,0.482,0.571,0.447,29,51,0
2022-11-04,22200130,Final,Suns,Trail Blazers,2022,Suns,106,0.434,0.952,0.412,26,39,Trail Blazers,108,0.506,0.8,0.435,30,42,0
2022-11-04,22200131,Final,Lakers,Jazz,2022,Lakers,116,0.482,0.893,0.423,22,40,Jazz,130,0.505,0.9,0.425,31,48,0
2022-11-03,22200118,Final,Magic,Warriors,2022,Magic,130,0.538,0.717,0.433,20,46,Warriors,129,0.515,0.667,0.442,31,35,1
2022-11-03,22200119,Final,Thunder,Nuggets,2022,Thunder,110,0.484,0.737,0.207,19,40,Nuggets,122,0.536,0.875,0.581,32,47,0
2022-11-02,22200108,Final,76ers,Wizards,2022,76ers,111,0.464,0.7,0.528,25,32,Wizards,121,0.577,0.813,0.238,27,43,0
2022-11-02,22200107,Final,Cavaliers,Celtics,2022,Cavaliers,114,0.42,0.792,0.282,24,51,Celtics,113,0.409,0.963,0.268,26,52,1
2022-11-02,22200109,Final,Heat,Kings,2022,Heat,110,0.494,0.846,0.324,27,46,Kings,107,0.477,0.857,0.361,29,39,1
2022-11-02,22200110,Final,Knicks,Hawks,2022,Knicks,99,0.411,0.75,0.278,23,52,Hawks,112,0.411,0.75,0.353,28,51,0
